temperature, lluvia, humedad, rend_manz
66.00,38.00,73.00,63.90
70.00,91.00,92.00,85.20
82.00,87.00,20.00,52.00
49.00,84.00,86.00,74.50
42.00,96.00,25.00,44.30
97.00,74.00,72.00,79.90
83.00,25.00,53.00,56.40
35.00,60.00,46.00,45.50
51.00,38.00,70.00,57.90
64.00,82.00,87.00,79.10
57.00,62.00,91.00,75.00
30.00,83.00,64.00,57.60
76.00,52.00,56.00,61.20
42.00,73.00,91.00,72.70
41.00,22.00,57.00,45.20
31.00,63.00,56.00,49.90
99.00,91.00,20.00,57.90
41.00,20.00,76.00,54.30
44.00,21.00,74.00,54.40
34.00,69.00,47.00,47.50
34.00,65.00,90.00,68.20
23.00,78.00,67.00,56.00
88.00,49.00,33.00,52.70
98.00,52.00,82.00,80.80
20.00,71.00,34.00,37.20
30.00,55.00,68.00,54.00
71.00,34.00,89.00,72.60
76.00,24.00,97.00,76.10
51.00,59.00,66.00,60.10
36.00,76.00,97.00,74.50
41.00,24.00,94.00,64.10
80.00,83.00,94.00,87.60
47.00,65.00,35.00,44.60
94.00,22.00,46.00,55.60
27.00,90.00,31.00,41.60
41.00,40.00,90.00,65.30
89.00,46.00,77.00,74.40
83.00,31.00,52.00,57.10
59.00,40.00,40.00,45.70
99.00,56.00,43.00,62.40
26.00,58.00,45.00,41.90
77.00,92.00,45.00,64.00
99.00,86.00,44.00,68.90
94.00,89.00,46.00,69.00
77.00,36.00,56.00,58.30
90.00,57.00,58.00,67.40
40.00,91.00,36.00,48.20
82.00,66.00,26.00,50.80
74.00,77.00,47.00,61.10
47.00,92.00,53.00,59.00
38.00,57.00,21.00,33.30
60.00,66.00,49.00,55.70
21.00,97.00,91.00,71.20
40.00,21.00,59.00,45.70
92.00,96.00,87.00,90.30
71.00,29.00,73.00,63.60
20.00,79.00,21.00,32.30
75.00,34.00,35.00,46.80
46.00,49.00,95.00,71.10
91.00,31.00,59.00,63.00
24.00,23.00,70.00,46.80
68.00,33.00,52.00,53.00
44.00,95.00,50.00,57.20
54.00,22.00,95.00,68.10
34.00,53.00,96.00,68.80
72.00,50.00,35.00,49.10
90.00,80.00,37.00,61.50
89.00,72.00,71.00,76.60
54.00,53.00,32.00,42.80
92.00,32.00,64.00,66.00
41.00,66.00,75.00,63.00
77.00,89.00,26.00,53.90
92.00,59.00,85.00,81.90
29.00,46.00,73.00,54.40
38.00,99.00,65.00,63.70
26.00,74.00,76.00,60.60
69.00,70.00,50.00,59.70
88.00,81.00,28.00,56.60
74.00,38.00,48.00,53.80
37.00,51.00,99.00,70.80
50.00,77.00,46.00,53.40
91.00,25.00,61.00,62.80
49.00,21.00,65.00,51.40
82.00,57.00,42.00,57.00
43.00,95.00,59.00,61.40
65.00,24.00,25.00,36.80
96.00,55.00,36.00,57.80
94.00,80.00,97.00,92.70
21.00,34.00,36.00,31.10
24.00,76.00,94.00,69.40
95.00,35.00,71.00,71.00
90.00,24.00,24.00,43.80
46.00,86.00,64.00,63.00
99.00,91.00,78.00,86.90
22.00,85.00,52.00,49.60
31.00,71.00,35.00,41.00
93.00,74.00,36.00,60.70
56.00,88.00,66.00,67.40
48.00,73.00,60.00,59.00
34.00,62.00,87.00,66.10
98.00,82.00,99.00,95.30
76.00,87.00,64.00,72.20
48.00,94.00,63.00,64.70
71.00,59.00,60.00,63.10
47.00,86.00,99.00,80.80
67.00,48.00,62.00,60.70
94.00,32.00,72.00,70.60
87.00,64.00,89.00,83.40
34.00,44.00,99.00,68.50
52.00,88.00,55.00,60.70
24.00,60.00,43.00,40.70
44.00,57.00,56.00,52.60
48.00,25.00,92.00,65.40
95.00,87.00,41.00,66.40
22.00,74.00,53.00,47.90
77.00,59.00,78.00,73.90
34.00,21.00,47.00,37.90
54.00,77.00,47.00,55.10
51.00,39.00,77.00,61.60
92.00,38.00,43.00,56.70
39.00,22.00,84.00,58.10
92.00,76.00,89.00,87.30
47.00,31.00,79.00,59.80
49.00,44.00,86.00,66.50
57.00,54.00,93.00,74.40
28.00,73.00,57.00,51.50
99.00,74.00,56.00,72.50
37.00,50.00,66.00,54.10
82.00,83.00,53.00,67.70
43.00,32.00,27.00,32.80
45.00,63.00,88.00,70.10
41.00,32.00,81.00,59.20
87.00,58.00,33.00,54.20
47.00,77.00,76.00,67.50
43.00,61.00,48.00,49.10
25.00,79.00,42.00,44.30
56.00,92.00,60.00,65.20
82.00,25.00,66.00,62.60
32.00,70.00,77.00,62.10
33.00,72.00,27.00,37.80
25.00,26.00,78.00,51.70
81.00,99.00,25.00,56.60
24.00,70.00,40.00,41.20
62.00,57.00,29.00,44.50
41.00,88.00,30.00,44.90
98.00,37.00,41.00,57.30
29.00,77.00,63.00,55.60
56.00,28.00,87.00,65.90
62.00,76.00,47.00,57.30
42.00,52.00,90.00,68.00
89.00,41.00,27.00,48.40
54.00,98.00,70.00,70.80
53.00,81.00,43.00,53.60
98.00,94.00,40.00,68.20
52.00,57.00,70.00,62.00
99.00,52.00,20.00,50.10
20.00,22.00,27.00,23.90
78.00,87.00,78.00,79.80
50.00,59.00,33.00,43.30
27.00,58.00,69.00,54.20
20.00,54.00,91.00,62.30
35.00,72.00,25.00,37.40
21.00,43.00,73.00,51.40
94.00,26.00,54.00,60.40
67.00,56.00,82.00,72.30
64.00,65.00,84.00,74.20
81.00,59.00,26.00,49.10
60.00,42.00,28.00,40.40
70.00,59.00,40.00,52.80
39.00,77.00,66.00,60.10
72.00,87.00,25.00,51.50
45.00,87.00,54.00,57.90
31.00,31.00,24.00,27.50
21.00,27.00,35.00,29.20
99.00,26.00,21.00,45.40
43.00,44.00,43.00,43.20
51.00,86.00,83.00,74.00
48.00,53.00,83.00,66.50
87.00,82.00,22.00,53.50
70.00,98.00,27.00,54.10
87.00,84.00,74.00,79.90
91.00,60.00,90.00,84.30
96.00,95.00,74.00,84.80
84.00,21.00,52.00,55.40
85.00,31.00,94.00,78.70
86.00,74.00,32.00,56.60
76.00,61.00,60.00,65.00
63.00,95.00,86.00,80.90
45.00,97.00,68.00,66.90
57.00,53.00,24.00,39.70
72.00,46.00,27.00,44.30
98.00,83.00,73.00,82.50
69.00,88.00,51.00,63.80
71.00,78.00,34.00,53.90
67.00,93.00,70.00,73.70
31.00,21.00,65.00,46.00
89.00,49.00,76.00,74.50
52.00,67.00,71.00,64.50
23.00,48.00,50.00,41.50
92.00,58.00,51.00,64.70
46.00,94.00,84.00,74.60
88.00,63.00,80.00,79.00
69.00,92.00,87.00,82.60
47.00,91.00,55.00,59.80
52.00,75.00,39.00,50.10
25.00,70.00,51.00,47.00
37.00,67.00,49.00,49.00
65.00,65.00,34.00,49.50
46.00,58.00,79.00,64.90
48.00,29.00,44.00,42.20
71.00,34.00,26.00,41.10
99.00,48.00,58.00,68.30
62.00,32.00,51.00,50.50
98.00,31.00,78.00,74.60
55.00,66.00,47.00,53.20
87.00,89.00,66.00,76.90
87.00,99.00,55.00,73.40
22.00,73.00,77.00,59.70
55.00,29.00,55.00,49.80
93.00,68.00,42.00,62.50
23.00,32.00,95.00,60.80
82.00,74.00,37.00,57.90
50.00,28.00,36.00,38.60
87.00,30.00,94.00,79.10
34.00,95.00,40.00,49.20
73.00,37.00,76.00,67.30
80.00,32.00,24.00,42.40
75.00,85.00,81.00,80.00
39.00,28.00,86.00,60.30
26.00,96.00,27.00,40.50
26.00,82.00,89.00,68.70
58.00,40.00,61.00,55.90
63.00,47.00,44.00,50.30
88.00,99.00,40.00,66.20
54.00,49.00,43.00,47.50
54.00,97.00,84.00,77.60
40.00,27.00,23.00,28.90
29.00,66.00,64.00,53.90
80.00,22.00,29.00,42.90
33.00,60.00,22.00,32.90
28.00,68.00,23.00,33.50
57.00,49.00,98.00,75.90
23.00,21.00,46.00,34.10
22.00,54.00,32.00,33.40
68.00,96.00,88.00,83.60
40.00,59.00,43.00,45.30
92.00,76.00,48.00,66.80
74.00,88.00,65.00,72.30
38.00,78.00,44.00,49.00
73.00,69.00,44.00,57.70
65.00,99.00,78.00,78.30
89.00,80.00,72.00,78.70
77.00,40.00,37.00,49.60
84.00,23.00,43.00,51.30
73.00,44.00,35.00,48.20
83.00,70.00,82.00,79.90
71.00,76.00,65.00,69.00
96.00,57.00,48.00,64.20
85.00,79.00,71.00,76.80
60.00,20.00,88.00,66.00
52.00,22.00,97.00,68.50
42.00,43.00,63.00,52.70
43.00,75.00,57.00,56.40
28.00,30.00,73.00,50.90
94.00,51.00,83.00,79.90
86.00,42.00,86.00,77.20
80.00,61.00,66.00,69.20
80.00,23.00,34.00,45.60
56.00,55.00,79.00,67.30
32.00,51.00,95.00,67.30
49.00,55.00,46.00,48.70
40.00,22.00,21.00,26.90
75.00,45.00,90.00,76.50
99.00,68.00,30.00,58.30
74.00,92.00,63.00,72.10
45.00,77.00,60.00,58.90
98.00,48.00,95.00,86.50
39.00,44.00,96.00,68.50
91.00,73.00,64.00,73.90
93.00,91.00,44.00,68.10
46.00,87.00,77.00,69.70
36.00,61.00,69.00,57.50
88.00,21.00,87.00,74.10
82.00,37.00,30.00,47.00
30.00,46.00,37.00,36.70
26.00,87.00,30.00,40.20
59.00,82.00,75.00,71.60
39.00,98.00,75.00,68.80
83.00,55.00,27.00,49.40
82.00,89.00,90.00,87.40
40.00,61.00,52.00,50.20
73.00,57.00,28.00,47.30
93.00,57.00,88.00,83.30
71.00,67.00,49.00,59.20
67.00,37.00,85.00,70.00
72.00,70.00,90.00,80.60
62.00,44.00,26.00,40.40
64.00,54.00,52.00,56.00
78.00,62.00,40.00,55.80
77.00,96.00,87.00,85.80
91.00,56.00,22.00,49.50
54.00,35.00,37.00,41.70
25.00,72.00,22.00,32.90
65.00,54.00,44.00,52.30
64.00,51.00,20.00,39.40
58.00,45.00,97.00,74.90
53.00,52.00,78.00,65.30
32.00,91.00,26.00,40.80
79.00,92.00,20.00,52.10
28.00,52.00,41.00,39.30
99.00,29.00,49.00,60.00
68.00,52.00,56.00,58.80
85.00,65.00,41.00,59.00
64.00,50.00,49.00,53.70
26.00,74.00,74.00,59.60
44.00,46.00,66.00,55.40
86.00,71.00,72.00,76.00
34.00,62.00,99.00,72.10
28.00,86.00,59.00,55.10
88.00,74.00,86.00,84.20
77.00,27.00,39.00,48.00
42.00,57.00,94.00,71.00
87.00,33.00,20.00,42.70
49.00,54.00,55.00,53.00
44.00,31.00,34.00,36.40
55.00,54.00,68.00,61.30
75.00,94.00,79.00,80.80
78.00,26.00,31.00,44.10
23.00,86.00,38.00,43.10
49.00,43.00,28.00,37.30
77.00,95.00,21.00,52.60
42.00,34.00,49.00,43.90
99.00,95.00,55.00,76.20
28.00,71.00,25.00,35.10
59.00,34.00,57.00,53.00
78.00,60.00,26.00,48.40
90.00,33.00,92.00,79.60
27.00,46.00,84.00,59.30
85.00,48.00,77.00,73.60
50.00,20.00,93.00,65.50
87.00,70.00,62.00,71.10
75.00,93.00,61.00,71.60
95.00,33.00,38.00,54.10
48.00,99.00,50.00,59.20
27.00,47.00,57.00,46.00
27.00,42.00,59.00,46.00
59.00,68.00,34.00,48.30
72.00,45.00,93.00,77.10
39.00,87.00,65.00,61.60
96.00,86.00,86.00,89.00
53.00,46.00,97.00,73.60
58.00,89.00,46.00,58.20
61.00,59.00,39.00,49.60
20.00,98.00,86.00,68.60
36.00,95.00,72.00,65.80
32.00,88.00,96.00,75.20
95.00,91.00,99.00,96.20
28.00,48.00,34.00,35.00
59.00,54.00,92.00,74.50
30.00,28.00,80.00,54.60
51.00,98.00,53.00,61.40
28.00,48.00,81.00,58.50
52.00,32.00,44.00,44.00
52.00,91.00,32.00,49.80
87.00,82.00,52.00,68.50
92.00,83.00,54.00,71.20
37.00,75.00,91.00,71.60
38.00,73.00,65.00,58.50
70.00,92.00,91.00,84.90
68.00,40.00,30.00,43.40
63.00,48.00,29.00,43.00
85.00,68.00,76.00,77.10
67.00,40.00,38.00,47.10
77.00,27.00,32.00,44.50
35.00,66.00,38.00,42.70
42.00,46.00,80.00,61.80
96.00,24.00,61.00,64.10
54.00,78.00,97.00,80.30
45.00,70.00,99.00,77.00
24.00,28.00,47.00,36.30
99.00,76.00,95.00,92.40
34.00,53.00,51.00,46.30
51.00,28.00,74.00,57.90
87.00,20.00,57.00,58.60
54.00,60.00,61.00,58.70
96.00,96.00,32.00,64.00
98.00,87.00,90.00,91.80
93.00,77.00,50.00,68.30
78.00,62.00,64.00,67.80
84.00,83.00,75.00,79.30
71.00,72.00,25.00,48.20
20.00,76.00,33.00,37.70
49.00,34.00,76.00,59.50
65.00,73.00,37.00,52.60
79.00,20.00,24.00,39.70
29.00,34.00,61.00,46.00
49.00,89.00,85.00,75.00
84.00,86.00,44.00,64.40
74.00,32.00,96.00,76.60
39.00,90.00,39.00,49.20
79.00,41.00,21.00,42.40
24.00,42.00,82.00,56.60
40.00,52.00,22.00,33.40
93.00,77.00,91.00,88.80
56.00,41.00,55.00,52.50
34.00,83.00,86.00,69.80
25.00,35.00,85.00,57.00
57.00,40.00,39.00,44.60
76.00,54.00,66.00,66.60
61.00,26.00,50.00,48.50
80.00,83.00,20.00,50.60
92.00,28.00,32.00,49.20
21.00,24.00,35.00,28.60
42.00,37.00,90.00,65.00
95.00,64.00,40.00,61.30
57.00,45.00,58.00,55.10
55.00,32.00,46.00,45.90
96.00,33.00,65.00,67.90
41.00,82.00,82.00,69.70
74.00,91.00,47.00,63.90
84.00,52.00,93.00,82.10
46.00,43.00,93.00,68.90
99.00,76.00,76.00,82.90
91.00,47.00,31.00,52.20
90.00,23.00,27.00,45.10
38.00,23.00,56.00,44.00
94.00,27.00,47.00,57.10
51.00,70.00,26.00,42.30
37.00,97.00,88.00,74.50
66.00,53.00,79.00,69.90
85.00,54.00,85.00,78.80
92.00,47.00,57.00,65.50
33.00,38.00,59.00,47.00
57.00,42.00,75.00,63.00
81.00,21.00,80.00,68.50
42.00,23.00,41.00,37.70
58.00,78.00,55.00,60.50
94.00,27.00,64.00,65.60
50.00,20.00,24.00,31.00
38.00,38.00,66.00,52.00
20.00,65.00,36.00,37.00
45.00,44.00,82.00,63.30
59.00,44.00,98.00,75.50
91.00,35.00,68.00,68.30
52.00,21.00,43.00,41.30
45.00,79.00,51.00,54.80
37.00,66.00,83.00,65.80
70.00,70.00,48.00,59.00
95.00,47.00,94.00,84.90
81.00,72.00,38.00,57.70
67.00,49.00,61.00,60.40
44.00,34.00,23.00,31.50
37.00,35.00,31.00,33.60
40.00,43.00,64.00,52.60
26.00,59.00,98.00,68.60
60.00,29.00,68.00,57.80
74.00,48.00,30.00,46.80
51.00,46.00,34.00,41.50
27.00,32.00,23.00,26.00
85.00,32.00,64.00,63.90
53.00,69.00,49.00,54.20
25.00,72.00,20.00,31.90
76.00,58.00,21.00,44.90
62.00,20.00,76.00,60.60
77.00,82.00,78.00,78.50
96.00,41.00,57.00,65.50
72.00,72.00,75.00,73.50
57.00,93.00,74.00,72.70
76.00,47.00,26.00,45.20
77.00,31.00,34.00,46.30
78.00,44.00,96.00,80.20
98.00,77.00,27.00,58.30
67.00,65.00,93.00,79.60
85.00,49.00,23.00,46.80
37.00,82.00,24.00,39.50
53.00,64.00,47.00,52.20
39.00,83.00,65.00,60.80
27.00,43.00,45.00,39.20
23.00,52.00,33.00,33.80
73.00,28.00,75.00,65.00
72.00,29.00,64.00,59.40
82.00,36.00,43.00,53.30
87.00,79.00,84.00,83.90
81.00,75.00,67.00,72.80
30.00,94.00,29.00,42.30
56.00,24.00,46.00,44.60
56.00,90.00,61.00,65.30
28.00,85.00,37.00,43.90
89.00,73.00,86.00,84.30
94.00,79.00,81.00,84.50
97.00,82.00,46.00,68.50
97.00,71.00,47.00,66.80
35.00,20.00,94.00,61.50
38.00,87.00,44.00,50.80
71.00,52.00,96.00,79.70
55.00,69.00,80.00,70.30
46.00,79.00,70.00,64.60
36.00,38.00,40.00,38.40
65.00,31.00,39.00,45.20
87.00,98.00,21.00,56.20
85.00,28.00,27.00,44.60
38.00,72.00,92.00,71.80
78.00,41.00,66.00,64.60
86.00,57.00,33.00,53.70
56.00,84.00,89.00,78.10
81.00,76.00,82.00,80.50
52.00,69.00,52.00,55.40
30.00,53.00,37.00,38.10
90.00,61.00,85.00,81.70
75.00,61.00,68.00,68.70
78.00,86.00,26.00,53.60
30.00,70.00,44.00,45.00
82.00,79.00,65.00,72.90
42.00,33.00,69.00,53.70
50.00,39.00,51.00,48.30
27.00,86.00,31.00,40.80
73.00,59.00,77.00,72.20
45.00,32.00,70.00,54.90
20.00,30.00,87.00,55.50
41.00,68.00,72.00,61.90
38.00,76.00,95.00,74.10
20.00,45.00,79.00,54.50
40.00,42.00,32.00,36.40
35.00,33.00,35.00,34.60
88.00,24.00,70.00,66.20
55.00,53.00,44.00,49.10
79.00,82.00,64.00,72.10
32.00,53.00,44.00,42.20
40.00,67.00,93.00,71.90
26.00,51.00,54.00,45.00
30.00,67.00,77.00,60.90
94.00,92.00,62.00,77.60
82.00,26.00,40.00,49.80
68.00,43.00,74.00,66.00
83.00,27.00,69.00,64.80
51.00,84.00,60.00,62.10
31.00,21.00,81.00,54.00
58.00,98.00,85.00,79.50
33.00,33.00,49.00,41.00
44.00,94.00,91.00,77.50
29.00,97.00,71.00,63.60
70.00,41.00,97.00,77.70
52.00,49.00,88.00,69.40
22.00,72.00,24.00,33.00
62.00,94.00,84.00,79.40
94.00,83.00,57.00,73.30
30.00,81.00,70.00,60.20
53.00,23.00,84.00,62.50
42.00,69.00,60.00,56.40
64.00,47.00,29.00,43.10
35.00,93.00,24.00,41.10
31.00,51.00,99.00,69.00
72.00,69.00,21.00,45.90
43.00,42.00,48.00,45.30
32.00,43.00,25.00,30.70
78.00,82.00,47.00,63.30
99.00,25.00,62.00,65.70
31.00,51.00,98.00,68.50
22.00,44.00,65.00,47.90
78.00,79.00,32.00,55.20
56.00,91.00,20.00,45.00
82.00,24.00,95.00,76.90
65.00,64.00,97.00,80.80
46.00,72.00,61.00,58.70
73.00,49.00,91.00,77.20
40.00,46.00,95.00,68.70
94.00,40.00,66.00,69.20
85.00,38.00,43.00,54.60
67.00,44.00,96.00,76.90
30.00,87.00,54.00,53.40
44.00,45.00,76.00,60.20
38.00,75.00,98.00,75.40
77.00,88.00,56.00,68.70
50.00,67.00,91.00,73.90
63.00,50.00,46.00,51.90
59.00,69.00,23.00,43.00
46.00,96.00,98.00,82.00
27.00,97.00,84.00,69.50
46.00,91.00,68.00,66.00
53.00,41.00,85.00,66.60
21.00,72.00,55.00,48.20
85.00,88.00,85.00,85.60
80.00,64.00,59.00,66.30
83.00,21.00,34.00,46.10
59.00,97.00,30.00,52.10
88.00,62.00,84.00,80.80
98.00,75.00,46.00,67.40
27.00,77.00,64.00,55.50
44.00,95.00,46.00,55.20
44.00,42.00,59.00,51.10
59.00,73.00,76.00,70.30
93.00,97.00,54.00,74.30
38.00,90.00,68.00,63.40
95.00,81.00,52.00,70.70
95.00,52.00,70.00,73.90
53.00,81.00,20.00,42.10
71.00,24.00,37.00,44.60
76.00,93.00,44.00,63.40
50.00,93.00,33.00,50.10
52.00,61.00,85.00,70.30
33.00,48.00,39.00,39.00
94.00,63.00,36.00,58.80
32.00,76.00,79.00,64.30
93.00,79.00,22.00,54.70
83.00,37.00,53.00,58.80
83.00,73.00,68.00,73.50
98.00,61.00,82.00,82.60
27.00,50.00,87.00,61.60
89.00,98.00,30.00,61.30
52.00,40.00,69.00,58.10
83.00,43.00,61.00,64.00
40.00,55.00,20.00,33.00
87.00,57.00,72.00,73.50
69.00,76.00,20.00,45.90
33.00,40.00,33.00,34.40
85.00,78.00,84.00,83.10
25.00,66.00,95.00,68.20
96.00,44.00,76.00,75.60
84.00,99.00,91.00,90.50
26.00,68.00,20.00,31.40
26.00,36.00,75.00,52.50
28.00,96.00,43.00,49.10
91.00,80.00,40.00,63.30
70.00,47.00,55.00,57.90
55.00,69.00,54.00,57.30
61.00,21.00,64.00,54.50
25.00,41.00,70.00,50.70
66.00,57.00,61.00,61.70
32.00,71.00,94.00,70.80
46.00,48.00,45.00,45.90
30.00,95.00,38.00,47.00
71.00,93.00,21.00,50.40
24.00,51.00,99.00,66.90
80.00,77.00,44.00,61.40
90.00,49.00,90.00,81.80
38.00,21.00,74.00,52.60
75.00,74.00,88.00,81.30
78.00,46.00,24.00,44.60
51.00,79.00,42.00,52.10
39.00,85.00,95.00,76.20
31.00,50.00,86.00,62.30
81.00,23.00,29.00,43.40
81.00,73.00,26.00,51.90
47.00,80.00,60.00,60.10
81.00,46.00,32.00,49.50
99.00,38.00,67.00,70.80
35.00,78.00,58.00,55.10
24.00,46.00,82.00,57.40
24.00,87.00,33.00,41.10
92.00,55.00,92.00,84.60
79.00,42.00,77.00,70.60
87.00,47.00,66.00,68.50
47.00,21.00,28.00,32.30
23.00,70.00,70.00,55.90
22.00,48.00,67.00,49.70
71.00,69.00,57.00,63.60
56.00,79.00,64.00,64.60
43.00,73.00,66.00,60.50
40.00,65.00,41.00,45.50
73.00,98.00,65.00,74.00
44.00,74.00,27.00,41.50
81.00,69.00,61.00,68.60
88.00,45.00,33.00,51.90
85.00,45.00,66.00,67.50
24.00,89.00,95.00,72.50
59.00,82.00,91.00,79.60
33.00,85.00,53.00,53.40
61.00,26.00,74.00,60.50
63.00,67.00,94.00,79.30
55.00,83.00,55.00,60.60
50.00,32.00,38.00,40.40
43.00,95.00,38.00,50.90
25.00,55.00,94.00,65.50
50.00,92.00,90.00,78.40
49.00,71.00,60.00,58.90
61.00,30.00,99.00,73.80
46.00,70.00,71.00,63.30
80.00,67.00,61.00,67.90
88.00,88.00,71.00,79.50
94.00,62.00,24.00,52.60
86.00,58.00,40.00,57.40
76.00,57.00,60.00,64.20
96.00,37.00,46.00,59.20
88.00,79.00,54.00,69.20
41.00,68.00,45.00,48.40
82.00,41.00,83.00,74.30
52.00,79.00,45.00,53.90
42.00,97.00,83.00,73.50
68.00,64.00,50.00,58.20
56.00,80.00,62.00,63.80
51.00,25.00,26.00,33.30
32.00,63.00,65.00,54.70
77.00,68.00,50.00,61.70
62.00,97.00,29.00,52.50
73.00,71.00,78.00,75.10
92.00,32.00,67.00,67.50
97.00,41.00,78.00,76.30
81.00,44.00,27.00,46.60
45.00,51.00,72.00,59.70
62.00,29.00,65.00,56.90
85.00,87.00,78.00,81.90
33.00,56.00,97.00,69.60
43.00,72.00,64.00,59.30
58.00,42.00,81.00,66.30
77.00,89.00,77.00,79.40
36.00,63.00,70.00,58.40
42.00,37.00,74.00,57.00
75.00,28.00,98.00,77.10
97.00,43.00,86.00,80.70
30.00,34.00,27.00,29.30
84.00,40.00,47.00,56.70
72.00,63.00,67.00,67.70
42.00,36.00,29.00,34.30
92.00,32.00,62.00,65.00
61.00,75.00,49.00,57.80
58.00,95.00,36.00,54.40
69.00,36.00,60.00,57.90
29.00,39.00,45.00,39.00
46.00,29.00,21.00,30.10
60.00,37.00,99.00,74.90
23.00,99.00,39.00,46.20
87.00,86.00,67.00,76.80
99.00,55.00,46.00,63.70
80.00,72.00,30.00,53.40
59.00,22.00,61.00,52.60
36.00,72.00,48.00,49.20
65.00,45.00,65.00,61.00
44.00,69.00,40.00,47.00
45.00,76.00,24.00,40.70
75.00,70.00,37.00,55.00
73.00,31.00,34.00,45.10
72.00,35.00,58.00,57.60
55.00,53.00,93.00,73.60
64.00,75.00,38.00,53.20
52.00,96.00,86.00,77.80
50.00,35.00,83.00,63.50
93.00,20.00,82.00,72.90
52.00,54.00,39.00,45.90
24.00,78.00,88.00,66.80
81.00,56.00,23.00,47.00
97.00,23.00,40.00,53.70
75.00,94.00,27.00,54.80
46.00,60.00,90.00,70.80
68.00,39.00,98.00,77.20
68.00,50.00,28.00,44.40
20.00,46.00,34.00,32.20
85.00,59.00,75.00,74.80
53.00,60.00,22.00,38.90
23.00,53.00,47.00,41.00
92.00,77.00,70.00,78.00
79.00,44.00,96.00,80.50
80.00,71.00,67.00,71.70
47.00,91.00,69.00,66.80
98.00,70.00,70.00,78.40
44.00,86.00,25.00,42.90
60.00,68.00,41.00,52.10
26.00,62.00,78.00,59.20
22.00,38.00,32.00,30.20
74.00,58.00,35.00,51.30
20.00,59.00,80.00,57.80
28.00,93.00,24.00,39.00
61.00,94.00,95.00,84.60
31.00,89.00,44.00,49.10
38.00,63.00,64.00,56.00
92.00,47.00,34.00,54.00
61.00,31.00,98.00,73.50
98.00,25.00,61.00,64.90
51.00,49.00,27.00,38.60
40.00,80.00,74.00,65.00
67.00,54.00,37.00,49.40
68.00,54.00,96.00,79.20
45.00,29.00,27.00,32.80
81.00,50.00,50.00,59.30
47.00,95.00,29.00,47.60
72.00,68.00,49.00,59.70
70.00,20.00,45.00,47.50
85.00,91.00,55.00,71.20
86.00,34.00,70.00,67.60
36.00,94.00,79.00,69.10
45.00,76.00,22.00,39.70
54.00,93.00,28.00,48.80
74.00,50.00,55.00,59.70
32.00,89.00,94.00,74.40
88.00,22.00,30.00,45.80
63.00,59.00,48.00,54.70
62.00,66.00,89.00,76.30
38.00,37.00,86.00,61.80
85.00,66.00,72.00,74.70
54.00,65.00,43.00,50.70
61.00,33.00,29.00,39.40
55.00,63.00,82.00,70.10
28.00,27.00,76.00,51.80
81.00,86.00,78.00,80.50
97.00,36.00,22.00,47.30
56.00,92.00,79.00,74.70
22.00,47.00,79.00,55.50
97.00,93.00,40.00,67.70
98.00,71.00,97.00,92.10
37.00,34.00,99.00,67.40
53.00,52.00,94.00,73.30
79.00,79.00,36.00,57.50
92.00,43.00,97.00,84.70
77.00,82.00,93.00,86.00
48.00,52.00,44.00,46.80
48.00,20.00,65.00,50.90
91.00,30.00,31.00,48.80
96.00,61.00,42.00,62.00
54.00,92.00,97.00,83.10
96.00,34.00,46.00,58.60
45.00,28.00,21.00,29.60
72.00,21.00,40.00,45.80
93.00,33.00,72.00,70.50
63.00,43.00,84.00,69.50
30.00,36.00,64.00,48.20
61.00,38.00,70.00,60.90
40.00,36.00,67.00,52.70
57.00,47.00,92.00,72.50
79.00,82.00,25.00,52.60
34.00,33.00,45.00,39.30
37.00,67.00,73.00,61.00
72.00,99.00,39.00,60.90
61.00,92.00,84.00,78.70
59.00,77.00,40.00,53.10
75.00,64.00,88.00,79.30
83.00,89.00,96.00,90.70
61.00,40.00,21.00,36.80
34.00,76.00,94.00,72.40
73.00,74.00,63.00,68.20
64.00,46.00,79.00,67.90
47.00,96.00,74.00,70.30
21.00,34.00,53.00,39.60
48.00,27.00,38.00,38.80
35.00,33.00,32.00,33.10
21.00,51.00,20.00,26.50
41.00,43.00,84.00,62.90
45.00,71.00,43.00,49.20
45.00,23.00,20.00,28.10
42.00,71.00,78.00,65.80
93.00,67.00,91.00,86.80
68.00,90.00,90.00,83.40
92.00,28.00,70.00,68.20
35.00,27.00,79.00,55.40
74.00,84.00,86.00,82.00
38.00,75.00,68.00,60.40
42.00,90.00,25.00,43.10
92.00,82.00,46.00,67.00
24.00,33.00,26.00,26.80
85.00,47.00,65.00,67.40
36.00,25.00,89.00,60.30
54.00,35.00,31.00,38.70
87.00,39.00,98.00,82.90
76.00,64.00,28.00,49.60
35.00,94.00,81.00,69.80
95.00,28.00,58.00,63.10
59.00,66.00,28.00,44.90
40.00,25.00,25.00,29.50
49.00,57.00,78.00,65.10
49.00,57.00,26.00,39.10
86.00,77.00,49.00,65.70
44.00,96.00,71.00,67.90
28.00,51.00,40.00,38.60
35.00,54.00,79.00,60.80
72.00,50.00,50.00,56.60
22.00,62.00,88.00,63.00
98.00,20.00,70.00,68.40
39.00,89.00,65.00,62.00
92.00,67.00,97.00,89.50
92.00,81.00,52.00,69.80
33.00,54.00,93.00,67.20
78.00,23.00,49.00,52.50
23.00,23.00,36.00,29.50
77.00,96.00,65.00,74.80
22.00,56.00,69.00,52.30
