temperature, lluvia, humedad, rend_manz
35.00,88.00,53.00,54.60
33.00,78.00,58.00,54.50
66.00,23.00,70.00,59.40
84.00,61.00,84.00,79.40
58.00,48.00,79.00,66.50
62.00,68.00,20.00,42.20
91.00,79.00,33.00,59.60
72.00,96.00,73.00,77.30
75.00,53.00,40.00,53.10
62.00,55.00,81.00,70.10
38.00,38.00,44.00,41.00
27.00,83.00,30.00,39.70
62.00,25.00,26.00,36.60
26.00,61.00,26.00,33.00
65.00,30.00,29.00,40.00
27.00,39.00,77.00,54.40
56.00,96.00,42.00,57.00
59.00,27.00,74.00,60.10
29.00,20.00,58.00,41.70
79.00,54.00,80.00,74.50
52.00,55.00,77.00,65.10
23.00,90.00,31.00,40.40
95.00,64.00,83.00,82.80
35.00,77.00,40.00,45.90
31.00,92.00,22.00,38.70
25.00,89.00,26.00,38.30
73.00,58.00,66.00,66.50
90.00,94.00,22.00,56.80
48.00,42.00,27.00,36.30
35.00,30.00,71.00,52.00
83.00,99.00,94.00,91.70
61.00,71.00,23.00,44.00
99.00,86.00,79.00,86.40
90.00,39.00,23.00,46.30
72.00,40.00,81.00,70.10
84.00,23.00,42.00,50.80
67.00,80.00,45.00,58.60
85.00,48.00,60.00,65.10
63.00,68.00,32.00,48.50
62.00,21.00,69.00,57.30
41.00,75.00,75.00,64.80
58.00,67.00,34.00,47.80
60.00,54.00,85.00,71.30
80.00,85.00,99.00,90.50
23.00,48.00,88.00,60.50
70.00,30.00,91.00,72.50
40.00,97.00,89.00,75.90
86.00,66.00,67.00,72.50
87.00,59.00,55.00,65.40
26.00,41.00,36.00,34.00
85.00,29.00,37.00,49.80
44.00,40.00,35.00,38.70
98.00,53.00,39.00,59.50
57.00,41.00,50.00,50.30
33.00,52.00,62.00,51.30
74.00,87.00,96.00,87.60
76.00,78.00,32.00,54.40
68.00,81.00,75.00,74.10
84.00,32.00,47.00,55.10
77.00,92.00,24.00,53.50
91.00,41.00,99.00,85.00
74.00,20.00,64.00,58.20
79.00,74.00,88.00,82.50
21.00,88.00,92.00,69.90
86.00,37.00,31.00,48.70
50.00,63.00,67.00,61.10
95.00,97.00,58.00,76.90
36.00,91.00,85.00,71.50
43.00,74.00,49.00,52.20
47.00,81.00,77.00,68.80
46.00,86.00,28.00,45.00
21.00,69.00,94.00,67.10
33.00,84.00,42.00,47.70
53.00,22.00,61.00,50.80
86.00,59.00,96.00,85.60
75.00,33.00,57.00,57.60
24.00,73.00,38.00,40.80
54.00,93.00,42.00,55.80
41.00,55.00,66.00,56.30
90.00,45.00,55.00,63.50
89.00,26.00,95.00,79.40
82.00,57.00,31.00,51.50
39.00,38.00,25.00,31.80
20.00,64.00,97.00,67.30
72.00,34.00,49.00,52.90
63.00,47.00,40.00,48.30
83.00,25.00,48.00,53.90
39.00,25.00,40.00,36.70
62.00,62.00,58.00,60.00
44.00,77.00,61.00,59.10
76.00,51.00,53.00,59.50
51.00,90.00,82.00,74.30
96.00,25.00,20.00,43.80
61.00,54.00,35.00,46.60
30.00,56.00,93.00,66.70
67.00,24.00,41.00,45.40
45.00,28.00,34.00,36.10
81.00,52.00,20.00,44.70
36.00,93.00,94.00,76.40
96.00,29.00,75.00,72.10
33.00,96.00,53.00,55.60
34.00,25.00,74.00,52.20
43.00,70.00,30.00,41.90
63.00,57.00,90.00,75.30
40.00,92.00,46.00,53.40
96.00,53.00,73.00,75.90
85.00,71.00,76.00,77.70
33.00,71.00,39.00,43.60
81.00,35.00,46.00,54.30
78.00,72.00,52.00,63.80
60.00,78.00,30.00,48.60
28.00,56.00,92.00,65.60
91.00,20.00,36.00,49.30
83.00,99.00,56.00,72.70
31.00,29.00,58.00,44.10
27.00,38.00,85.00,58.20
91.00,86.00,34.00,61.50
64.00,81.00,32.00,51.40
61.00,88.00,71.00,71.40
45.00,96.00,83.00,74.20
26.00,37.00,24.00,27.20
58.00,21.00,48.00,45.60
70.00,36.00,42.00,49.20
39.00,28.00,25.00,29.80
53.00,32.00,24.00,34.30
70.00,48.00,26.00,43.60
75.00,77.00,87.00,81.40
71.00,24.00,45.00,48.60
24.00,95.00,67.00,59.70
98.00,36.00,83.00,78.10
56.00,29.00,26.00,35.60
92.00,93.00,69.00,80.70
61.00,21.00,56.00,50.50
62.00,24.00,64.00,55.40
21.00,62.00,91.00,64.20
23.00,54.00,97.00,66.20
40.00,91.00,61.00,60.70
64.00,93.00,99.00,87.30
94.00,27.00,63.00,65.10
79.00,63.00,96.00,84.30
56.00,28.00,81.00,62.90
37.00,48.00,20.00,30.70
60.00,29.00,64.00,55.80
56.00,30.00,60.00,52.80
84.00,59.00,80.00,77.00
94.00,92.00,68.00,80.60
63.00,80.00,94.00,81.90
95.00,32.00,50.00,59.90
74.00,46.00,45.00,53.90
47.00,63.00,92.00,72.70
89.00,96.00,27.00,59.40
41.00,79.00,58.00,57.10
69.00,76.00,44.00,57.90
72.00,20.00,93.00,72.10
20.00,66.00,71.00,54.70
20.00,77.00,69.00,55.90
87.00,31.00,52.00,58.30
66.00,82.00,43.00,57.70
90.00,61.00,82.00,80.20
87.00,35.00,70.00,68.10
46.00,98.00,58.00,62.40
78.00,80.00,92.00,85.40
93.00,55.00,45.00,61.40
68.00,37.00,43.00,49.30
80.00,52.00,97.00,82.90
37.00,68.00,41.00,45.20
53.00,90.00,58.00,62.90
42.00,74.00,20.00,37.40
56.00,66.00,70.00,65.00
71.00,91.00,87.00,83.00
74.00,90.00,58.00,69.20
84.00,76.00,98.00,89.40
87.00,70.00,20.00,50.10
40.00,80.00,59.00,57.50
61.00,38.00,34.00,42.90
50.00,49.00,23.00,36.30
28.00,73.00,20.00,33.00
93.00,27.00,39.00,52.80
61.00,23.00,82.00,63.90
34.00,88.00,47.00,51.30
53.00,65.00,55.00,56.40
61.00,56.00,55.00,57.00
24.00,91.00,48.00,49.40
34.00,91.00,34.00,45.40
42.00,88.00,26.00,43.20
97.00,52.00,76.00,77.50
22.00,67.00,58.00,49.00
84.00,41.00,68.00,67.40
71.00,44.00,73.00,66.60
72.00,98.00,49.00,65.70
86.00,61.00,40.00,58.00
88.00,52.00,20.00,46.80
34.00,31.00,22.00,27.40
24.00,40.00,62.00,46.20
33.00,94.00,35.00,46.20
96.00,85.00,39.00,65.30
74.00,64.00,97.00,83.50
81.00,64.00,86.00,80.10
42.00,20.00,80.00,56.60
88.00,83.00,87.00,86.50
33.00,47.00,62.00,50.30
45.00,77.00,82.00,69.90
79.00,82.00,27.00,53.60
62.00,83.00,72.00,71.20
74.00,83.00,73.00,75.30
51.00,83.00,50.00,56.90
55.00,52.00,92.00,72.90
25.00,51.00,71.00,53.20
35.00,64.00,43.00,44.80
43.00,35.00,98.00,68.90
97.00,63.00,90.00,86.70
54.00,49.00,27.00,39.50
71.00,49.00,59.00,60.60
48.00,53.00,82.00,66.00
58.00,53.00,63.00,59.50
50.00,70.00,56.00,57.00
75.00,48.00,80.00,72.10
92.00,34.00,61.00,64.90
66.00,87.00,25.00,49.70
69.00,81.00,66.00,69.90
66.00,54.00,79.00,70.10
28.00,32.00,33.00,31.30
24.00,68.00,63.00,52.30
99.00,95.00,57.00,77.20
41.00,49.00,31.00,37.60
65.00,31.00,94.00,72.70
43.00,29.00,91.00,64.20
74.00,66.00,92.00,81.40
28.00,57.00,30.00,34.80
94.00,91.00,51.00,71.90
84.00,98.00,26.00,57.80
29.00,97.00,43.00,49.60
59.00,28.00,35.00,40.80
69.00,30.00,95.00,74.20
26.00,89.00,22.00,36.60
70.00,57.00,74.00,69.40
41.00,70.00,93.00,72.80
24.00,56.00,35.00,35.90
55.00,92.00,70.00,69.90
90.00,62.00,22.00,50.40
36.00,94.00,93.00,76.10
20.00,36.00,58.00,42.20
93.00,58.00,74.00,76.50
53.00,86.00,55.00,60.60
29.00,94.00,85.00,70.00
54.00,33.00,94.00,69.80
69.00,89.00,92.00,84.50
45.00,81.00,90.00,74.70
70.00,84.00,80.00,77.80
62.00,66.00,49.00,56.30
56.00,58.00,43.00,49.90
20.00,94.00,39.00,44.30
57.00,87.00,64.00,66.50
87.00,75.00,49.00,65.60
62.00,71.00,66.00,65.80
81.00,99.00,38.00,63.10
41.00,43.00,52.00,46.90
99.00,27.00,30.00,50.10
42.00,74.00,39.00,46.90
55.00,71.00,75.00,68.20
74.00,76.00,78.00,76.40
72.00,29.00,90.00,72.40
56.00,93.00,72.00,71.40
63.00,66.00,75.00,69.60
49.00,78.00,20.00,40.30
31.00,53.00,91.00,65.40
37.00,98.00,33.00,47.20
69.00,43.00,65.00,61.80
82.00,66.00,39.00,57.30
37.00,56.00,68.00,56.30
75.00,44.00,30.00,46.30
63.00,55.00,83.00,71.40
70.00,43.00,65.00,62.10
67.00,65.00,55.00,60.60
25.00,74.00,74.00,59.30
31.00,31.00,60.00,45.50
69.00,66.00,79.00,73.40
31.00,55.00,26.00,33.30
71.00,62.00,74.00,70.70
48.00,59.00,49.00,50.70
93.00,96.00,95.00,94.60
47.00,32.00,80.00,60.50
74.00,94.00,27.00,54.50
86.00,97.00,41.00,65.70
90.00,29.00,86.00,75.80
27.00,89.00,89.00,70.40
57.00,91.00,41.00,55.80
32.00,54.00,95.00,67.90
55.00,58.00,62.00,59.10
38.00,91.00,66.00,62.60
37.00,34.00,20.00,27.90
63.00,39.00,48.00,50.70
61.00,53.00,81.00,69.40
71.00,97.00,75.00,78.20
95.00,56.00,37.00,58.20
35.00,57.00,80.00,61.90
47.00,48.00,42.00,44.70
41.00,68.00,24.00,37.90
32.00,44.00,45.00,40.90
61.00,62.00,56.00,58.70
25.00,24.00,75.00,49.80
60.00,92.00,91.00,81.90
78.00,73.00,68.00,72.00
63.00,54.00,21.00,40.20
91.00,92.00,75.00,83.20
81.00,54.00,74.00,72.10
86.00,35.00,70.00,67.80
50.00,44.00,24.00,35.80
94.00,64.00,44.00,63.00
63.00,26.00,79.00,63.60
44.00,93.00,50.00,56.80
36.00,62.00,85.00,65.70
58.00,97.00,53.00,63.30
78.00,97.00,28.00,56.80
97.00,98.00,60.00,78.70
74.00,82.00,86.00,81.60
83.00,38.00,43.00,54.00
39.00,44.00,73.00,57.00
78.00,65.00,74.00,73.40
50.00,97.00,80.00,74.40
97.00,44.00,23.00,49.40
53.00,82.00,70.00,67.30
54.00,45.00,83.00,66.70
96.00,35.00,60.00,65.80
24.00,45.00,89.00,60.70
26.00,56.00,41.00,39.50
66.00,47.00,80.00,69.20
73.00,97.00,28.00,55.30
99.00,67.00,41.00,63.60
65.00,94.00,65.00,70.80
55.00,91.00,47.00,58.20
67.00,31.00,24.00,38.30
86.00,88.00,79.00,82.90
52.00,64.00,38.00,47.40
26.00,60.00,40.00,39.80
56.00,29.00,44.00,44.60
83.00,27.00,48.00,54.30
88.00,34.00,91.00,78.70
28.00,84.00,83.00,66.70
94.00,97.00,55.00,75.10
26.00,47.00,71.00,52.70
84.00,78.00,56.00,68.80
79.00,70.00,57.00,66.20
42.00,36.00,64.00,51.80
34.00,55.00,62.00,52.20
69.00,69.00,87.00,78.00
58.00,63.00,34.00,47.00
20.00,34.00,34.00,29.80
24.00,86.00,48.00,48.40
57.00,54.00,30.00,42.90
41.00,35.00,57.00,47.80
36.00,57.00,27.00,35.70
59.00,59.00,32.00,45.50
37.00,88.00,91.00,74.20
88.00,45.00,87.00,78.90
29.00,85.00,47.00,49.20
41.00,37.00,58.00,48.70
42.00,97.00,84.00,74.00
90.00,79.00,52.00,68.80
23.00,64.00,97.00,68.20
29.00,74.00,59.00,53.00
28.00,75.00,79.00,62.90
78.00,97.00,23.00,54.30
63.00,77.00,26.00,47.30
67.00,71.00,40.00,54.30
93.00,21.00,29.00,46.60
89.00,91.00,92.00,90.90
47.00,79.00,57.00,58.40
65.00,25.00,23.00,36.00
87.00,99.00,98.00,94.90
53.00,75.00,50.00,55.90
40.00,21.00,48.00,40.20
40.00,77.00,31.00,42.90
20.00,65.00,76.00,57.00
38.00,50.00,93.00,67.90
89.00,73.00,96.00,89.30
75.00,49.00,56.00,60.30
20.00,58.00,78.00,56.60
91.00,90.00,85.00,87.80
74.00,26.00,66.00,60.40
98.00,43.00,44.00,60.00
44.00,46.00,73.00,58.90
54.00,25.00,92.00,67.20
35.00,45.00,95.00,67.00
86.00,45.00,61.00,65.30
93.00,37.00,80.00,75.30
29.00,66.00,49.00,46.40
87.00,72.00,34.00,57.50
21.00,51.00,26.00,29.50
22.00,38.00,60.00,44.20
72.00,99.00,28.00,55.40
69.00,91.00,20.00,48.90
25.00,73.00,34.00,39.10
71.00,52.00,83.00,73.20
26.00,36.00,67.00,48.50
32.00,88.00,95.00,74.70
41.00,67.00,97.00,74.20
66.00,28.00,59.00,54.90
41.00,31.00,54.00,45.50
74.00,26.00,86.00,70.40
79.00,98.00,20.00,53.30
67.00,93.00,23.00,50.20
33.00,36.00,37.00,35.60
84.00,74.00,68.00,74.00
62.00,79.00,62.00,65.40
63.00,98.00,55.00,66.00
91.00,33.00,88.00,77.90
32.00,44.00,96.00,66.40
32.00,50.00,47.00,43.10
98.00,28.00,93.00,81.50
63.00,23.00,79.00,63.00
99.00,27.00,55.00,62.60
92.00,51.00,67.00,71.30
59.00,89.00,47.00,59.00
51.00,57.00,45.00,49.20
79.00,66.00,87.00,80.40
69.00,39.00,91.00,74.00
74.00,92.00,60.00,70.60
54.00,88.00,30.00,48.80
25.00,45.00,33.00,33.00
56.00,22.00,67.00,54.70
97.00,34.00,34.00,52.90
81.00,22.00,40.00,48.70
53.00,33.00,71.00,58.00
47.00,71.00,95.00,75.80
99.00,44.00,37.00,57.00
97.00,50.00,81.00,79.60
24.00,66.00,21.00,30.90
48.00,46.00,85.00,66.10
54.00,81.00,52.00,58.40
83.00,87.00,20.00,52.30
75.00,27.00,34.00,44.90
64.00,67.00,83.00,74.10
26.00,85.00,27.00,38.30
98.00,56.00,32.00,56.60
31.00,35.00,72.00,52.30
59.00,30.00,39.00,43.20
38.00,56.00,39.00,42.10
50.00,91.00,79.00,72.70
24.00,99.00,97.00,75.50
96.00,90.00,88.00,90.80
87.00,69.00,58.00,68.90
20.00,80.00,35.00,39.50
98.00,91.00,51.00,73.10
35.00,58.00,83.00,63.60
44.00,76.00,73.00,64.90
36.00,30.00,78.00,55.80
26.00,59.00,65.00,52.10
79.00,76.00,77.00,77.40
41.00,73.00,44.00,48.90
27.00,48.00,88.00,61.70
55.00,63.00,85.00,71.60
36.00,31.00,85.00,59.50
75.00,45.00,78.00,70.50
47.00,95.00,70.00,68.10
44.00,24.00,52.00,44.00
90.00,46.00,36.00,54.20
21.00,42.00,80.00,54.70
55.00,50.00,84.00,68.50
25.00,78.00,60.00,53.10
58.00,36.00,38.00,43.60
29.00,78.00,66.00,57.30
74.00,96.00,96.00,89.40
23.00,35.00,33.00,30.40
32.00,91.00,41.00,48.30
79.00,88.00,36.00,59.30
27.00,75.00,70.00,58.10
34.00,22.00,80.00,54.60
81.00,23.00,26.00,41.90
49.00,70.00,58.00,57.70
89.00,45.00,87.00,79.20
85.00,94.00,98.00,93.30
63.00,57.00,64.00,62.30
86.00,73.00,91.00,85.90
52.00,44.00,70.00,59.40
58.00,78.00,52.00,59.00
68.00,79.00,49.00,60.70
56.00,33.00,61.00,53.90
29.00,40.00,60.00,46.70
24.00,48.00,83.00,58.30
41.00,97.00,83.00,73.20
39.00,55.00,32.00,38.70
59.00,48.00,33.00,43.80
35.00,27.00,47.00,39.40
50.00,75.00,45.00,52.50
29.00,20.00,85.00,55.20
66.00,65.00,56.00,60.80
68.00,88.00,83.00,79.50
67.00,95.00,38.00,58.10
42.00,46.00,96.00,69.80
42.00,26.00,76.00,55.80
75.00,37.00,67.00,63.40
93.00,57.00,30.00,54.30
31.00,41.00,92.00,63.50
58.00,40.00,33.00,41.90
67.00,93.00,63.00,70.20
59.00,35.00,71.00,60.20
43.00,67.00,50.00,51.30
62.00,36.00,89.00,70.30
89.00,99.00,93.00,93.00
44.00,73.00,88.00,71.80
45.00,62.00,72.00,61.90
65.00,20.00,77.00,62.00
41.00,21.00,41.00,37.00
53.00,81.00,34.00,49.10
36.00,41.00,99.00,68.50
44.00,60.00,29.00,39.70
92.00,81.00,64.00,75.80
40.00,70.00,64.00,58.00
49.00,59.00,87.00,70.00
96.00,49.00,43.00,60.10
79.00,43.00,29.00,46.80
77.00,51.00,97.00,81.80
89.00,55.00,62.00,68.70
78.00,45.00,89.00,76.90
32.00,59.00,37.00,39.90
99.00,44.00,72.00,74.50
98.00,25.00,94.00,81.40
93.00,69.00,26.00,54.70
73.00,49.00,82.00,72.70
52.00,38.00,52.00,49.20
70.00,24.00,47.00,49.30
67.00,58.00,42.00,52.70
25.00,55.00,53.00,45.00
82.00,75.00,61.00,70.10
80.00,24.00,56.00,56.80
23.00,81.00,29.00,37.60
92.00,50.00,69.00,72.10
59.00,22.00,56.00,50.10
86.00,30.00,57.00,60.30
72.00,26.00,94.00,73.80
63.00,33.00,71.00,61.00
98.00,71.00,61.00,74.10
61.00,31.00,81.00,65.00
75.00,75.00,36.00,55.50
59.00,51.00,71.00,63.40
22.00,52.00,84.00,59.00
64.00,68.00,61.00,63.30
56.00,97.00,35.00,53.70
57.00,77.00,82.00,73.50
66.00,64.00,66.00,65.60
57.00,61.00,31.00,44.80
71.00,31.00,91.00,73.00
78.00,52.00,85.00,76.30
59.00,39.00,26.00,38.50
87.00,49.00,45.00,58.40
74.00,33.00,33.00,45.30
67.00,93.00,76.00,76.70
74.00,98.00,80.00,81.80
77.00,56.00,88.00,78.30
79.00,23.00,64.00,60.30
49.00,98.00,48.00,58.30
71.00,88.00,28.00,52.90
93.00,20.00,85.00,74.40
65.00,72.00,93.00,80.40
62.00,97.00,74.00,75.00
69.00,97.00,89.00,84.60
33.00,72.00,37.00,42.80
53.00,35.00,85.00,65.40
88.00,58.00,39.00,57.50
63.00,89.00,69.00,71.20
74.00,82.00,73.00,75.10
77.00,63.00,77.00,74.20
52.00,89.00,30.00,48.40
89.00,63.00,88.00,83.30
85.00,77.00,41.00,61.40
54.00,81.00,52.00,58.40
28.00,37.00,60.00,45.80
76.00,46.00,28.00,46.00
29.00,60.00,28.00,34.70
49.00,32.00,24.00,33.10
82.00,52.00,72.00,71.00
25.00,83.00,26.00,37.10
94.00,21.00,98.00,81.40
44.00,33.00,22.00,30.80
35.00,26.00,70.00,50.70
84.00,60.00,56.00,65.20
87.00,99.00,25.00,58.40
73.00,35.00,46.00,51.90
22.00,59.00,21.00,28.90
82.00,46.00,92.00,79.80
67.00,78.00,54.00,62.70
31.00,21.00,43.00,35.00
62.00,97.00,45.00,60.50
20.00,80.00,98.00,71.00
74.00,70.00,28.00,50.20
88.00,24.00,70.00,66.20
27.00,88.00,25.00,38.20
52.00,99.00,27.00,48.90
29.00,81.00,96.00,72.90
63.00,24.00,44.00,45.70
73.00,37.00,84.00,71.30
20.00,28.00,22.00,22.60
68.00,51.00,87.00,74.10
97.00,53.00,94.00,86.70
77.00,40.00,82.00,72.10
91.00,22.00,37.00,50.20
21.00,43.00,30.00,29.90
39.00,24.00,58.00,45.50
35.00,66.00,48.00,47.70
29.00,70.00,87.00,66.20
41.00,42.00,96.00,68.70
78.00,98.00,70.00,78.00
37.00,34.00,68.00,51.90
27.00,91.00,31.00,41.80
95.00,88.00,50.00,71.10
96.00,23.00,52.00,59.40
22.00,89.00,32.00,40.40
31.00,81.00,32.00,41.50
94.00,48.00,86.00,80.80
76.00,51.00,60.00,63.00
74.00,99.00,96.00,90.00
80.00,44.00,31.00,48.30
42.00,46.00,45.00,44.30
49.00,72.00,42.00,50.10
47.00,23.00,38.00,37.70
35.00,90.00,45.00,51.00
79.00,60.00,75.00,73.20
82.00,74.00,52.00,65.40
33.00,31.00,83.00,57.60
79.00,23.00,54.00,55.30
53.00,88.00,21.00,44.00
64.00,56.00,35.00,47.90
89.00,84.00,97.00,92.00
87.00,90.00,85.00,86.60
22.00,92.00,30.00,40.00
33.00,56.00,35.00,38.60
96.00,58.00,73.00,76.90
38.00,89.00,47.00,52.70
72.00,77.00,38.00,56.00
51.00,30.00,30.00,36.30
26.00,85.00,66.00,57.80
34.00,25.00,97.00,63.70
54.00,36.00,44.00,45.40
86.00,94.00,30.00,59.60
52.00,54.00,39.00,45.90
61.00,44.00,31.00,42.60
41.00,47.00,63.00,53.20
35.00,61.00,95.00,70.20
45.00,21.00,46.00,40.70
56.00,68.00,48.00,54.40
81.00,98.00,40.00,63.90
53.00,92.00,78.00,73.30
92.00,61.00,61.00,70.30
72.00,88.00,70.00,74.20
44.00,22.00,48.00,41.60
98.00,59.00,62.00,72.20
32.00,90.00,37.00,46.10
43.00,51.00,88.00,67.10
40.00,37.00,58.00,48.40
52.00,22.00,80.00,60.00
30.00,61.00,36.00,39.20
90.00,73.00,42.00,62.60
65.00,82.00,72.00,71.90
70.00,62.00,31.00,48.90
42.00,99.00,62.00,63.40
51.00,25.00,60.00,50.30
32.00,64.00,71.00,57.90
75.00,57.00,23.00,45.40
64.00,33.00,39.00,45.30
62.00,68.00,29.00,46.70
67.00,46.00,63.00,60.80
74.00,82.00,51.00,64.10
82.00,27.00,25.00,42.50
64.00,30.00,26.00,38.20
66.00,51.00,99.00,79.50
50.00,55.00,26.00,39.00
85.00,35.00,69.00,67.00
28.00,56.00,63.00,51.10
23.00,86.00,29.00,38.60
57.00,43.00,54.00,52.70
49.00,71.00,70.00,63.90
41.00,83.00,82.00,69.90
99.00,92.00,49.00,72.60
85.00,26.00,25.00,43.20
68.00,87.00,96.00,85.80
80.00,22.00,40.00,48.40
93.00,96.00,51.00,72.60
73.00,43.00,70.00,65.50
89.00,57.00,66.00,71.10
72.00,76.00,57.00,65.30
80.00,36.00,74.00,68.20
61.00,42.00,83.00,68.20
88.00,53.00,97.00,85.50
73.00,84.00,99.00,88.20
86.00,39.00,41.00,54.10
34.00,46.00,45.00,41.90
34.00,68.00,77.00,62.30
37.00,69.00,73.00,61.40
62.00,56.00,88.00,73.80
81.00,49.00,40.00,54.10
90.00,22.00,41.00,51.90
48.00,61.00,69.00,61.10
92.00,50.00,31.00,53.10
48.00,25.00,54.00,46.40
60.00,39.00,41.00,46.30
54.00,52.00,66.00,59.60
41.00,54.00,89.00,67.60
26.00,22.00,46.00,35.20
50.00,74.00,86.00,72.80
37.00,53.00,21.00,32.20
23.00,81.00,85.00,65.60
71.00,36.00,87.00,72.00
45.00,82.00,65.00,62.40
42.00,71.00,79.00,66.30
87.00,44.00,99.00,84.40
90.00,51.00,85.00,79.70
35.00,49.00,89.00,64.80
50.00,68.00,69.00,63.10
94.00,92.00,73.00,83.10
87.00,47.00,86.00,78.50
97.00,56.00,45.00,62.80
84.00,41.00,27.00,46.90
34.00,83.00,62.00,57.80
20.00,92.00,35.00,41.90
64.00,28.00,51.00,50.30
80.00,61.00,96.00,84.20
45.00,82.00,23.00,41.40
86.00,63.00,53.00,64.90
31.00,86.00,46.00,49.50
58.00,71.00,59.00,61.10
21.00,55.00,62.00,48.30
25.00,29.00,66.00,46.30
35.00,77.00,20.00,35.90
54.00,35.00,89.00,67.70
53.00,75.00,73.00,67.40
48.00,60.00,72.00,62.40
92.00,99.00,28.00,61.40
75.00,98.00,55.00,69.60
71.00,51.00,73.00,68.00
45.00,71.00,37.00,46.20
99.00,29.00,92.00,81.50
90.00,56.00,27.00,51.70
92.00,91.00,69.00,80.30
94.00,53.00,56.00,66.80
75.00,67.00,44.00,57.90
58.00,57.00,85.00,71.30
99.00,70.00,63.00,75.20
88.00,70.00,51.00,65.90
84.00,82.00,20.00,51.60
38.00,38.00,99.00,68.50
83.00,46.00,88.00,78.10
45.00,32.00,42.00,40.90
99.00,40.00,63.00,69.20
92.00,34.00,78.00,73.40
32.00,71.00,23.00,35.30
93.00,57.00,74.00,76.30
72.00,87.00,57.00,67.50
56.00,99.00,26.00,49.60
74.00,21.00,40.00,46.40
65.00,85.00,60.00,66.50
97.00,36.00,48.00,60.30
75.00,38.00,44.00,52.10
70.00,37.00,76.00,66.40
88.00,57.00,36.00,55.80
41.00,85.00,27.00,42.80
44.00,22.00,53.00,44.10
94.00,74.00,77.00,81.50
71.00,46.00,58.00,59.50
73.00,93.00,36.00,58.50
78.00,88.00,94.00,88.00
77.00,42.00,43.00,53.00
61.00,28.00,90.00,68.90
84.00,79.00,80.00,81.00
79.00,82.00,57.00,68.60
71.00,99.00,78.00,80.10
34.00,95.00,80.00,69.20
30.00,59.00,60.00,50.80
75.00,56.00,70.00,68.70
67.00,30.00,45.00,48.60
45.00,56.00,73.00,61.20
29.00,24.00,58.00,42.50
98.00,62.00,32.00,57.80
44.00,44.00,99.00,71.50
73.00,54.00,86.00,75.70
61.00,37.00,29.00,40.20
26.00,26.00,82.00,54.00
47.00,78.00,70.00,64.70
37.00,69.00,74.00,61.90
79.00,23.00,28.00,42.30
71.00,84.00,20.00,48.10
67.00,23.00,71.00,60.20
57.00,50.00,50.00,52.10
88.00,45.00,94.00,82.40
41.00,45.00,84.00,63.30
84.00,62.00,51.00,63.10
65.00,38.00,94.00,74.10
25.00,78.00,92.00,69.10
95.00,38.00,91.00,81.60
86.00,91.00,47.00,67.50
82.00,88.00,81.00,82.70
26.00,75.00,61.00,53.30
26.00,98.00,58.00,56.40
47.00,74.00,84.00,70.90
22.00,77.00,60.00,52.00
47.00,97.00,69.00,68.00
70.00,94.00,44.00,61.80
71.00,20.00,56.00,53.30
61.00,47.00,79.00,67.20
72.00,28.00,82.00,68.20
89.00,21.00,43.00,52.40
48.00,21.00,26.00,31.60
30.00,79.00,75.00,62.30
62.00,77.00,94.00,81.00
86.00,59.00,53.00,64.10
81.00,34.00,79.00,70.60
90.00,83.00,51.00,69.10
26.00,63.00,92.00,66.40
66.00,38.00,50.00,52.40
71.00,80.00,54.00,64.30
51.00,85.00,60.00,62.30
58.00,51.00,77.00,66.10
49.00,72.00,94.00,76.10
71.00,28.00,57.00,55.40
90.00,34.00,26.00,46.80
60.00,28.00,57.00,52.10
88.00,50.00,39.00,55.90
52.00,37.00,81.00,63.50
72.00,90.00,79.00,79.10
72.00,95.00,24.00,52.60
49.00,34.00,79.00,61.00
60.00,34.00,54.00,51.80
80.00,20.00,99.00,77.50
82.00,86.00,81.00,82.30
52.00,80.00,46.00,54.60
72.00,74.00,69.00,70.90
58.00,48.00,84.00,69.00
41.00,92.00,25.00,43.20
38.00,33.00,29.00,32.50
37.00,30.00,63.00,48.60
77.00,78.00,90.00,83.70
52.00,56.00,36.00,44.80
80.00,64.00,39.00,56.30
55.00,56.00,80.00,67.70
44.00,25.00,47.00,41.70
68.00,20.00,88.00,68.40
86.00,71.00,22.00,51.00
78.00,48.00,55.00,60.50
30.00,64.00,88.00,65.80
57.00,50.00,73.00,63.60
65.00,80.00,56.00,63.50
24.00,42.00,27.00,29.10
44.00,47.00,87.00,66.10
58.00,29.00,94.00,70.20
86.00,24.00,29.00,45.10
21.00,98.00,43.00,47.40
60.00,68.00,42.00,52.60
96.00,32.00,98.00,84.20
69.00,80.00,25.00,49.20
53.00,52.00,29.00,40.80
72.00,88.00,71.00,74.70
83.00,89.00,85.00,85.20
57.00,28.00,75.00,60.20
50.00,44.00,82.00,64.80
44.00,39.00,51.00,46.50
79.00,39.00,69.00,66.00
34.00,85.00,36.00,45.20
41.00,71.00,58.00,55.50
88.00,44.00,37.00,53.70
94.00,78.00,37.00,62.30
65.00,22.00,61.00,54.40
77.00,64.00,99.00,85.40
79.00,32.00,47.00,53.60
80.00,78.00,80.00,79.60
90.00,60.00,41.00,59.50
80.00,27.00,68.00,63.40
77.00,84.00,74.00,76.90
64.00,49.00,21.00,39.50
74.00,78.00,59.00,67.30
27.00,22.00,64.00,44.50
74.00,89.00,88.00,84.00
76.00,58.00,55.00,61.90
24.00,26.00,30.00,27.40
